date,enodeb_name,longitude_sector,latitude_sector,azimuth,cell_name,frequency_band,localcell_id,cell_fdd_tdd_indication,l_traffic_activeuser_dl_avg,ft_ave_4g_lte_dl_user_thrput_without_last_tti_all___kbps__kbit_,ft_physical_resource_blocks_load_dl,ft_4g_lte_average_reported_cqi,ot_average_ta,referencesignalpwr
25-11-2025 19:00,site_0094,10.59833333,35.89308333,180,site_0094_h2,3,5,CELL_FDD,0.8204,24554.8321,33.9027,10.4089,2.8742,170
25-11-2025 21:00,site_0094,10.59833333,35.89308333,20,site_0094_h1,3,4,CELL_FDD,0.1614,56397.6796,13.2475,10.4463,1.0307,169
25-11-2025 21:00,site_0094,10.59833333,35.89308333,20,site_0094_l1,1,7,CELL_FDD,0.1825,41776.2374,10.7193,11.468,0.7631,169
25-11-2025 22:00,site_0094,10.59833333,35.89308333,20,site_0094_f1,20,1,CELL_FDD,0.176,17330.5241,11.2682,10.9969,1.8388,182
25-11-2025 22:00,site_0094,10.59833333,35.89308333,290,site_0094_l3,1,9,CELL_FDD,0.2805,34690.2432,15.2525,11.6939,1.3424,169
26-11-2025 00:00,site_0094,10.59833333,35.89308333,20,site_0094_h1,3,4,CELL_FDD,0.2946,40691.602,15.0204,11.1011,1.2237,169
26-11-2025 01:00,site_0094,10.59833333,35.89308333,180,site_0094_f2,20,2,CELL_FDD,0.4963,19868.3347,20.416,10.4695,1.193,182
26-11-2025 10:00,site_0094,10.59833333,35.89308333,290,site_0094_f3,20,3,CELL_FDD,0.1621,55220.8864,8.523,11.2604,1.5276,182
26-11-2025 13:00,site_0094,10.59833333,35.89308333,180,site_0094_l2,1,8,CELL_FDD,0.2216,38696.5468,12.8748,10.9784,2.6893,170
26-11-2025 17:00,site_0094,10.59833333,35.89308333,20,site_0094_l1,1,7,CELL_FDD,0.2275,48389.7715,12.3383,11.5667,0.9161,169
26-11-2025 18:00,site_0094,10.59833333,35.89308333,20,site_0094_f1,20,1,CELL_FDD,0.195,14971.81,11.4559,10.7797,1.875,182
26-11-2025 21:00,site_0094,10.59833333,35.89308333,290,site_0094_h3,3,6,CELL_FDD,0.4006,25520.0349,19.9311,10.605,1.5254,169
26-11-2025 21:00,site_0094,10.59833333,35.89308333,290,site_0094_l3,1,9,CELL_FDD,0.2784,27376.7762,13.8636,11.921,1.1817,169
26-11-2025 23:00,site_0094,10.59833333,35.89308333,180,site_0094_h2,3,5,CELL_FDD,0.8441,23751.4558,32.6894,11.0907,2.4155,170
27-11-2025 01:00,site_0094,10.59833333,35.89308333,180,site_0094_f2,20,2,CELL_FDD,0.4679,18399.4488,18.6135,10.0861,1.0481,182
27-11-2025 08:00,site_0094,10.59833333,35.89308333,290,site_0094_f3,20,3,CELL_FDD,0.0678,33295.8775,6.3519,12.809,1.5394,182
27-11-2025 18:00,site_0094,10.59833333,35.89308333,290,site_0094_h3,3,6,CELL_FDD,0.3523,31316.0036,15.2077,10.8463,1.5282,169
27-11-2025 20:00,site_0094,10.59833333,35.89308333,180,site_0094_h2,3,5,CELL_FDD,0.9213,21291.6791,34.9586,9.9901,2.3778,170
27-11-2025 20:00,site_0094,10.59833333,35.89308333,20,site_0094_h1,3,4,CELL_FDD,0.2127,50170.1072,8.6506,10.6285,1.2706,169
27-11-2025 20:00,site_0094,10.59833333,35.89308333,180,site_0094_l2,1,8,CELL_FDD,0.5853,18593.3504,23.0161,10.0261,3.8319,170
27-11-2025 20:00,site_0094,10.59833333,35.89308333,290,site_0094_l3,1,9,CELL_FDD,0.2712,31450.0591,14.4512,11.9097,1.3088,169
27-11-2025 23:00,site_0094,10.59833333,35.89308333,20,site_0094_f1,20,1,CELL_FDD,0.1819,19728.591,11.8419,10.7869,1.9207,182
27-11-2025 23:00,site_0094,10.59833333,35.89308333,20,site_0094_l1,1,7,CELL_FDD,0.2057,67201.1351,10.2235,12.2497,0.9942,169
28-11-2025 01:00,site_0094,10.59833333,35.89308333,180,site_0094_f2,20,2,CELL_FDD,0.6767,18240.3564,23.1974,10.1626,1.0708,182
28-11-2025 04:00,site_0094,10.59833333,35.89308333,290,site_0094_f3,20,3,CELL_FDD,0.2296,18503.1257,10.4299,11.4217,2.0246,182
28-11-2025 13:00,site_0094,10.59833333,35.89308333,20,site_0094_f1,20,1,CELL_FDD,0.1224,24425.1145,7.9561,11.425,1.9482,182
28-11-2025 13:00,site_0094,10.59833333,35.89308333,20,site_0094_h1,3,4,CELL_FDD,0.1719,48180.0744,10.5013,12.2373,1.0663,169
28-11-2025 13:00,site_0094,10.59833333,35.89308333,290,site_0094_l3,1,9,CELL_FDD,0.2347,28354.6898,15.7081,12.1976,1.2562,169
28-11-2025 18:00,site_0094,10.59833333,35.89308333,20,site_0094_l1,1,7,CELL_FDD,0.1017,60181.3739,7.1637,11.5649,0.8171,169
28-11-2025 19:00,site_0094,10.59833333,35.89308333,290,site_0094_h3,3,6,CELL_FDD,0.4764,35004.8472,19.1794,11.5893,1.371,169
28-11-2025 20:00,site_0094,10.59833333,35.89308333,180,site_0094_l2,1,8,CELL_FDD,0.5554,21130.6111,18.7027,10.7628,2.7562,170
28-11-2025 22:00,site_0094,10.59833333,35.89308333,180,site_0094_h2,3,5,CELL_FDD,0.883,21512.2361,34.717,10.6912,2.5418,170
29-11-2025 01:00,site_0094,10.59833333,35.89308333,290,site_0094_f3,20,3,CELL_FDD,0.0879,26552.581,6.9869,11.8784,1.8514,182
29-11-2025 01:00,site_0094,10.59833333,35.89308333,180,site_0094_f2,20,2,CELL_FDD,0.7457,20699.9588,26.4734,10.5358,1.105,182
29-11-2025 16:00,site_0094,10.59833333,35.89308333,20,site_0094_l1,1,7,CELL_FDD,0.2953,52959.3901,12.4488,12.0459,1.0519,169
29-11-2025 17:00,site_0094,10.59833333,35.89308333,290,site_0094_l3,1,9,CELL_FDD,0.3521,42064.6355,15.0911,12.3095,1.1997,169
29-11-2025 18:00,site_0094,10.59833333,35.89308333,290,site_0094_h3,3,6,CELL_FDD,0.4026,28767.7579,20.0817,10.7464,1.3749,169
29-11-2025 19:00,site_0094,10.59833333,35.89308333,20,site_0094_h1,3,4,CELL_FDD,0.1878,38970.1117,11.4369,10.4672,1.1138,169
29-11-2025 21:00,site_0094,10.59833333,35.89308333,180,site_0094_h2,3,5,CELL_FDD,1.1369,18297.5846,40.3917,10.2659,3.8192,170
29-11-2025 21:00,site_0094,10.59833333,35.89308333,180,site_0094_l2,1,8,CELL_FDD,0.6002,20837.8141,28.1033,10.4022,3.3745,170
29-11-2025 23:00,site_0094,10.59833333,35.89308333,20,site_0094_f1,20,1,CELL_FDD,0.1636,27488.4127,10.2442,11.0447,1.6917,182
30-11-2025 00:00,site_0094,10.59833333,35.89308333,290,site_0094_f3,20,3,CELL_FDD,0.1839,26620.698,14.0225,11.4411,1.5369,182
30-11-2025 01:00,site_0094,10.59833333,35.89308333,180,site_0094_f2,20,2,CELL_FDD,0.7251,18954.96,26.0972,9.7953,1.1076,182
30-11-2025 08:00,site_0094,10.59833333,35.89308333,20,site_0094_h1,3,4,CELL_FDD,0.2243,51169.5845,7.5399,11.3902,1.3401,169
30-11-2025 11:00,site_0094,10.59833333,35.89308333,290,site_0094_h3,3,6,CELL_FDD,0.4783,24536.5401,14.9937,11.5968,1.3714,169
30-11-2025 13:00,site_0094,10.59833333,35.89308333,20,site_0094_l1,1,7,CELL_FDD,0.2373,66162.7069,14.3082,11.8995,1.2365,169
30-11-2025 15:00,site_0094,10.59833333,35.89308333,180,site_0094_h2,3,5,CELL_FDD,1.0867,21834.5087,62.0251,10.8951,2.9108,170
30-11-2025 20:00,site_0094,10.59833333,35.89308333,290,site_0094_l3,1,9,CELL_FDD,0.2585,32166.1169,17.3489,12.2848,1.1981,169
30-11-2025 21:00,site_0094,10.59833333,35.89308333,180,site_0094_l2,1,8,CELL_FDD,0.5044,17950.6266,23.1943,9.4032,3.2309,170
30-11-2025 23:00,site_0094,10.59833333,35.89308333,20,site_0094_f1,20,1,CELL_FDD,0.1443,11421.5436,11.1543,10.7479,2.0427,182
01-12-2025 00:00,site_0094,10.59833333,35.89308333,290,site_0094_f3,20,3,CELL_FDD,0.1441,26162.8932,7.7208,11.257,1.6151,182
01-12-2025 01:00,site_0094,10.59833333,35.89308333,180,site_0094_f2,20,2,CELL_FDD,0.7097,21269.3433,27.0232,10.3824,1.1118,182
01-12-2025 13:00,site_0094,10.59833333,35.89308333,20,site_0094_h1,3,4,CELL_FDD,0.1898,40031.2137,6.201,11.6922,1.2979,169
01-12-2025 14:00,site_0094,10.59833333,35.89308333,20,site_0094_f1,20,1,CELL_FDD,0.131,31343.8147,9.781,12.3973,1.6364,182
01-12-2025 14:00,site_0094,10.59833333,35.89308333,290,site_0094_l3,1,9,CELL_FDD,0.3468,33082.2028,18.0409,12.1087,1.2323,169
01-12-2025 15:00,site_0094,10.59833333,35.89308333,290,site_0094_h3,3,6,CELL_FDD,0.3597,39868.9682,19.1356,11.8734,1.3001,169
01-12-2025 15:00,site_0094,10.59833333,35.89308333,20,site_0094_l1,1,7,CELL_FDD,0.1312,64489.8451,6.4908,12.546,1.1504,169
01-12-2025 22:00,site_0094,10.59833333,35.89308333,180,site_0094_l2,1,8,CELL_FDD,0.4821,20925.137,21.2665,10.1501,2.6801,170
01-12-2025 23:00,site_0094,10.59833333,35.89308333,180,site_0094_h2,3,5,CELL_FDD,1.073,23545.9642,33.5632,11.1184,2.4647,170
02-12-2025 01:00,site_0094,10.59833333,35.89308333,180,site_0094_f2,20,2,CELL_FDD,0.6,18689.8596,23.4362,10.2581,1.0505,182
02-12-2025 07:00,site_0094,10.59833333,35.89308333,20,site_0094_f1,20,1,CELL_FDD,0.1732,15619.659,11.0003,10.5318,2.3141,182
02-12-2025 12:00,site_0094,10.59833333,35.89308333,290,site_0094_l3,1,9,CELL_FDD,0.2359,33536.6844,13.1142,12.1271,1.2073,169
02-12-2025 19:00,site_0094,10.59833333,35.89308333,20,site_0094_l1,1,7,CELL_FDD,0.1832,49476.2324,13.5529,11.5499,0.9192,169
02-12-2025 19:00,site_0094,10.59833333,35.89308333,180,site_0094_l2,1,8,CELL_FDD,0.2765,30920.5029,16.1332,10.2107,3.2461,170
02-12-2025 21:00,site_0094,10.59833333,35.89308333,180,site_0094_h2,3,5,CELL_FDD,0.74,24938.1107,34.3612,10.3862,2.4349,170
02-12-2025 22:00,site_0094,10.59833333,35.89308333,20,site_0094_h1,3,4,CELL_FDD,0.2045,45494.5808,10.2494,11.7593,1.1904,169
02-12-2025 23:00,site_0094,10.59833333,35.89308333,290,site_0094_f3,20,3,CELL_FDD,0.2631,26620.6718,19.3502,11.482,1.8746,182
02-12-2025 23:00,site_0094,10.59833333,35.89308333,290,site_0094_h3,3,6,CELL_FDD,0.6761,21305.1101,26.6394,12.0944,1.485,169
03-12-2025 00:00,site_0094,10.59833333,35.89308333,290,site_0094_f3,20,3,CELL_FDD,0.3921,40507.6585,31.1978,12.8737,2.0831,182
03-12-2025 02:00,site_0094,10.59833333,35.89308333,180,site_0094_f2,20,2,CELL_FDD,0.6769,11979.0564,27.8259,9.6364,1.0617,182
03-12-2025 02:00,site_0094,10.59833333,35.89308333,290,site_0094_l3,1,9,CELL_FDD,0.1181,65616.7569,11.4149,12.2779,1.5874,169
03-12-2025 13:00,site_0094,10.59833333,35.89308333,20,site_0094_f1,20,1,CELL_FDD,0.0586,38465.8949,5.8782,11.5331,1.8787,182
03-12-2025 13:00,site_0094,10.59833333,35.89308333,20,site_0094_l1,1,7,CELL_FDD,0.1533,44739.4604,5.7281,12.5113,1.1783,169
03-12-2025 13:00,site_0094,10.59833333,35.89308333,180,site_0094_l2,1,8,CELL_FDD,0.2725,36168.2157,16.2104,9.9563,3.3715,170
03-12-2025 14:00,site_0094,10.59833333,35.89308333,290,site_0094_h3,3,6,CELL_FDD,0.4962,39960.8291,23.6843,12.5686,1.1988,169
03-12-2025 21:00,site_0094,10.59833333,35.89308333,180,site_0094_h2,3,5,CELL_FDD,0.6741,20160.8384,36.2896,11.1222,3.2797,170
03-12-2025 23:00,site_0094,10.59833333,35.89308333,20,site_0094_h1,3,4,CELL_FDD,0.2435,46846.9774,10.3711,11.3828,1.2585,169
04-12-2025 01:00,site_0094,10.59833333,35.89308333,180,site_0094_f2,20,2,CELL_FDD,0.8742,14468.176,34.3185,10.0401,1.1529,182
04-12-2025 03:00,site_0094,10.59833333,35.89308333,290,site_0094_f3,20,3,CELL_FDD,0.1753,37587.782,12.8144,12.3061,2.015,182
04-12-2025 05:00,site_0094,10.59833333,35.89308333,20,site_0094_f1,20,1,CELL_FDD,0.0845,31114.0826,5.59,11.2736,1.6801,182
04-12-2025 10:00,site_0094,10.59833333,35.89308333,20,site_0094_h1,3,4,CELL_FDD,0.2563,43395.2487,11.0689,10.6527,1.1914,169
04-12-2025 16:00,site_0094,10.59833333,35.89308333,180,site_0094_l2,1,8,CELL_FDD,0.2706,27727.7665,16.1728,10.6823,2.9627,170
04-12-2025 16:00,site_0094,10.59833333,35.89308333,290,site_0094_l3,1,9,CELL_FDD,0.3781,27669.41,16.8641,11.7209,1.2213,169
04-12-2025 17:00,site_0094,10.59833333,35.89308333,290,site_0094_h3,3,6,CELL_FDD,0.7205,24255.9056,28.4622,11.1889,1.1754,169
04-12-2025 18:00,site_0094,10.59833333,35.89308333,180,site_0094_h2,3,5,CELL_FDD,0.9498,19005.5201,48.633,9.9046,4.4372,170
04-12-2025 23:00,site_0094,10.59833333,35.89308333,20,site_0094_l1,1,7,CELL_FDD,0.3955,43139.9274,15.7752,12.016,1.1467,169
05-12-2025 01:00,site_0094,10.59833333,35.89308333,180,site_0094_f2,20,2,CELL_FDD,0.5742,18001.6342,22.5363,10.6533,1.1422,182
05-12-2025 08:00,site_0094,10.59833333,35.89308333,290,site_0094_f3,20,3,CELL_FDD,0.0582,31068.5539,5.2548,13.0692,1.4844,182
05-12-2025 10:00,site_0094,10.59833333,35.89308333,20,site_0094_l1,1,7,CELL_FDD,0.1915,45485.8515,13.7592,12.1472,1.2357,169
05-12-2025 11:00,site_0094,10.59833333,35.89308333,290,site_0094_l3,1,9,CELL_FDD,0.418,25900.7161,18.5528,12.4597,1.1628,169
05-12-2025 12:00,site_0094,10.59833333,35.89308333,290,site_0094_h3,3,6,CELL_FDD,0.5869,29799.6732,22.8855,11.6796,1.3541,169
05-12-2025 19:00,site_0094,10.59833333,35.89308333,20,site_0094_f1,20,1,CELL_FDD,0.3575,18667.2768,24.8891,10.7036,2.0397,182
05-12-2025 20:00,site_0094,10.59833333,35.89308333,180,site_0094_h2,3,5,CELL_FDD,0.8082,20641.831,35.5864,9.5714,4.1268,170
05-12-2025 20:00,site_0094,10.59833333,35.89308333,20,site_0094_h1,3,4,CELL_FDD,0.2975,42821.8469,13.1563,12.0033,1.241,169
05-12-2025 22:00,site_0094,10.59833333,35.89308333,180,site_0094_l2,1,8,CELL_FDD,0.4843,22734.805,23.4228,11.5204,2.7394,170
06-12-2025 01:00,site_0094,10.59833333,35.89308333,180,site_0094_f2,20,2,CELL_FDD,0.9689,11857.4881,40.3993,10.1723,1.1938,182
06-12-2025 12:00,site_0094,10.59833333,35.89308333,290,site_0094_h3,3,6,CELL_FDD,0.8039,23008.7806,35.1906,11.8873,1.39,169
06-12-2025 12:00,site_0094,10.59833333,35.89308333,290,site_0094_l3,1,9,CELL_FDD,0.3245,29537.5175,15.7314,12.0566,1.2246,169
06-12-2025 20:00,site_0094,10.59833333,35.89308333,20,site_0094_l1,1,7,CELL_FDD,0.348,38210.8863,23.6574,11.3467,1.0316,169
06-12-2025 20:00,site_0094,10.59833333,35.89308333,180,site_0094_l2,1,8,CELL_FDD,0.5014,23460.5145,26.1549,10.7563,2.9838,170
06-12-2025 21:00,site_0094,10.59833333,35.89308333,20,site_0094_h1,3,4,CELL_FDD,0.6485,32879.6798,32.6862,10.7318,0.9429,169
06-12-2025 22:00,site_0094,10.59833333,35.89308333,180,site_0094_h2,3,5,CELL_FDD,1.4756,13626.0556,59.5425,10.0432,3.6697,170
06-12-2025 23:00,site_0094,10.59833333,35.89308333,290,site_0094_f3,20,3,CELL_FDD,0.1272,23932.1006,9.195,11.5165,1.6118,182
06-12-2025 23:00,site_0094,10.59833333,35.89308333,20,site_0094_f1,20,1,CELL_FDD,0.3254,19737.5144,20.3221,11.5058,1.8263,182
07-12-2025 01:00,site_0094,10.59833333,35.89308333,180,site_0094_f2,20,2,CELL_FDD,0.6427,14967.9161,25.0385,9.7285,1.1487,182
07-12-2025 05:00,site_0094,10.59833333,35.89308333,290,site_0094_f3,20,3,CELL_FDD,0.1669,22304.1145,12.3018,12.2585,1.5167,182
07-12-2025 05:00,site_0094,10.59833333,35.89308333,20,site_0094_h1,3,4,CELL_FDD,0.1404,50106.5125,7.3486,11.4707,1.5275,169
07-12-2025 06:00,site_0094,10.59833333,35.89308333,20,site_0094_f1,20,1,CELL_FDD,0.4335,32973.5922,22.5837,11.0243,1.7406,182
07-12-2025 19:00,site_0094,10.59833333,35.89308333,290,site_0094_h3,3,6,CELL_FDD,0.5218,27842.923,22.6198,10.3705,1.4908,169
07-12-2025 19:00,site_0094,10.59833333,35.89308333,180,site_0094_h2,3,5,CELL_FDD,1.2081,14583.9786,49.9192,9.706,3.1715,170
07-12-2025 19:00,site_0094,10.59833333,35.89308333,180,site_0094_l2,1,8,CELL_FDD,0.6036,20847.1603,30.674,9.8417,2.8786,170
07-12-2025 21:00,site_0094,10.59833333,35.89308333,20,site_0094_l1,1,7,CELL_FDD,0.1698,54641.4105,9.1706,11.2982,1.1662,169
07-12-2025 21:00,site_0094,10.59833333,35.89308333,290,site_0094_l3,1,9,CELL_FDD,0.4476,32234.1722,21.9863,11.5033,1.4165,169
08-12-2025 00:00,site_0094,10.59833333,35.89308333,290,site_0094_f3,20,3,CELL_FDD,0.2405,19523.6487,16.5627,11.0717,2.23,182
08-12-2025 01:00,site_0094,10.59833333,35.89308333,180,site_0094_f2,20,2,CELL_FDD,0.6694,15816.1878,25.8196,9.8942,1.0985,182
08-12-2025 01:00,site_0094,10.59833333,35.89308333,20,site_0094_f1,20,1,CELL_FDD,0.3728,9676.1083,28.268,10.4866,1.9502,182
08-12-2025 14:00,site_0094,10.59833333,35.89308333,290,site_0094_h3,3,6,CELL_FDD,0.5879,26448.0648,19.393,11.4605,1.4144,169
08-12-2025 16:00,site_0094,10.59833333,35.89308333,20,site_0094_h1,3,4,CELL_FDD,0.2623,44255.4016,12.775,10.671,1.3851,169
08-12-2025 17:00,site_0094,10.59833333,35.89308333,180,site_0094_h2,3,5,CELL_FDD,0.7943,20431.3754,40.5309,10.4524,3.3004,170
08-12-2025 17:00,site_0094,10.59833333,35.89308333,290,site_0094_l3,1,9,CELL_FDD,0.2762,24429.9902,16.1139,11.2863,1.3846,169
08-12-2025 19:00,site_0094,10.59833333,35.89308333,20,site_0094_l1,1,7,CELL_FDD,0.1532,46032.6094,11.4128,12.5457,0.9269,169
08-12-2025 19:00,site_0094,10.59833333,35.89308333,180,site_0094_l2,1,8,CELL_FDD,0.5388,21611.4314,22.246,11.0274,3.2482,170
09-12-2025 00:00,site_0094,10.59833333,35.89308333,290,site_0094_l3,1,9,CELL_FDD,0.45,29493.0504,20.5778,11.4058,1.3491,169
09-12-2025 01:00,site_0094,10.59833333,35.89308333,180,site_0094_f2,20,2,CELL_FDD,0.4001,16390.633,15.7086,10.0601,1.1377,182
09-12-2025 04:00,site_0094,10.59833333,35.89308333,20,site_0094_f1,20,1,CELL_FDD,0.4718,12096.5252,30.972,11.597,1.7467,182
09-12-2025 11:00,site_0094,10.59833333,35.89308333,20,site_0094_h1,3,4,CELL_FDD,0.4191,43189.2208,13.2935,11.111,1.3353,169
09-12-2025 19:00,site_0094,10.59833333,35.89308333,290,site_0094_h3,3,6,CELL_FDD,0.5328,32230.4984,22.521,10.1706,1.3261,169
09-12-2025 20:00,site_0094,10.59833333,35.89308333,20,site_0094_l1,1,7,CELL_FDD,0.2742,36902.7315,13.8084,12.099,1.0744,169
09-12-2025 21:00,site_0094,10.59833333,35.89308333,180,site_0094_h2,3,5,CELL_FDD,0.8875,14828.7441,41.3781,9.8779,4.1498,170
09-12-2025 22:00,site_0094,10.59833333,35.89308333,180,site_0094_l2,1,8,CELL_FDD,0.4016,18935.8932,21.554,10.7045,3.3504,170
09-12-2025 23:00,site_0094,10.59833333,35.89308333,290,site_0094_f3,20,3,CELL_FDD,0.2163,23804.878,12.818,11.6524,2.0,182
10-12-2025 01:00,site_0094,10.59833333,35.89308333,180,site_0094_f2,20,2,CELL_FDD,0.6835,14871.41,26.6207,10.5132,1.3887,182
10-12-2025 07:00,site_0094,10.59833333,35.89308333,20,site_0094_f1,20,1,CELL_FDD,0.2738,21068.0893,18.5382,10.1641,1.9196,182
10-12-2025 10:00,site_0094,10.59833333,35.89308333,20,site_0094_h1,3,4,CELL_FDD,0.7054,25227.5039,22.7288,10.3897,1.4313,169
10-12-2025 19:00,site_0094,10.59833333,35.89308333,290,site_0094_f3,20,3,CELL_FDD,0.3164,26867.3235,14.3384,11.1174,1.3127,182
10-12-2025 19:00,site_0094,10.59833333,35.89308333,20,site_0094_l1,1,7,CELL_FDD,0.362,36733.1564,15.1471,11.5219,1.0267,169
10-12-2025 20:00,site_0094,10.59833333,35.89308333,180,site_0094_l2,1,8,CELL_FDD,0.4641,22299.4611,24.5648,10.814,3.3283,170
10-12-2025 20:00,site_0094,10.59833333,35.89308333,290,site_0094_l3,1,9,CELL_FDD,0.3171,41406.2729,12.4396,11.4975,1.2723,169
10-12-2025 23:00,site_0094,10.59833333,35.89308333,290,site_0094_h3,3,6,CELL_FDD,0.6907,25272.1644,27.9117,10.4156,1.4388,169
10-12-2025 23:00,site_0094,10.59833333,35.89308333,180,site_0094_h2,3,5,CELL_FDD,0.7549,24232.421,31.0352,10.57,3.006,170
11-12-2025 00:00,site_0094,10.59833333,35.89308333,20,site_0094_h1,3,4,CELL_FDD,0.6442,34358.0692,22.6478,11.4974,1.4137,169
11-12-2025 02:00,site_0094,10.59833333,35.89308333,180,site_0094_f2,20,2,CELL_FDD,0.2203,24948.2901,9.5717,9.8559,1.0588,182
11-12-2025 07:00,site_0094,10.59833333,35.89308333,290,site_0094_f3,20,3,CELL_FDD,0.2234,22907.583,11.8757,12.2927,1.7119,182
11-12-2025 14:00,site_0094,10.59833333,35.89308333,20,site_0094_f1,20,1,CELL_FDD,0.5358,11878.83,38.8766,9.8716,2.1372,182
11-12-2025 17:00,site_0094,10.59833333,35.89308333,290,site_0094_l3,1,9,CELL_FDD,0.3656,28383.977,16.6206,11.4316,1.2471,169
11-12-2025 18:00,site_0094,10.59833333,35.89308333,180,site_0094_l2,1,8,CELL_FDD,0.5348,15284.9755,28.7445,8.8043,3.7012,170
11-12-2025 19:00,site_0094,10.59833333,35.89308333,180,site_0094_h2,3,5,CELL_FDD,0.9528,16480.1474,49.4752,9.2521,3.8897,170
11-12-2025 20:00,site_0094,10.59833333,35.89308333,20,site_0094_l1,1,7,CELL_FDD,0.4185,36275.5823,15.2489,11.8885,0.9855,169
11-12-2025 23:00,site_0094,10.59833333,35.89308333,290,site_0094_h3,3,6,CELL_FDD,0.8915,24215.2365,30.9436,11.2177,2.0584,169
12-12-2025 00:00,site_0094,10.59833333,35.89308333,290,site_0094_h3,3,6,CELL_FDD,0.9255,31186.6133,28.3023,11.437,2.1327,169
12-12-2025 01:00,site_0094,10.59833333,35.89308333,20,site_0094_f1,20,1,CELL_FDD,1.0094,12311.3393,62.8579,9.1686,1.9906,182
12-12-2025 01:00,site_0094,10.59833333,35.89308333,20,site_0094_l1,1,7,CELL_FDD,0.2796,54987.1086,10.4399,13.7396,1.2188,169
12-12-2025 10:00,site_0094,10.59833333,35.89308333,180,site_0094_h2,3,5,CELL_FDD,0.8495,23947.4727,57.2966,10.927,3.3204,170
12-12-2025 17:00,site_0094,10.59833333,35.89308333,290,site_0094_l3,1,9,CELL_FDD,0.3147,40412.8393,12.9253,11.8656,1.1618,169
12-12-2025 20:00,site_0094,10.59833333,35.89308333,180,site_0094_l2,1,8,CELL_FDD,0.6354,17213.69,35.2741,10.4161,2.9527,170
12-12-2025 21:00,site_0094,10.59833333,35.89308333,20,site_0094_h1,3,4,CELL_FDD,0.3055,37251.148,13.3525,11.2661,1.2653,169
12-12-2025 22:00,site_0094,10.59833333,35.89308333,180,site_0094_f2,20,2,CELL_FDD,0.1847,27649.3663,14.6763,11.4015,2.1368,182
12-12-2025 23:00,site_0094,10.59833333,35.89308333,290,site_0094_f3,20,3,CELL_FDD,0.3459,24977.0728,15.6608,11.0786,1.5669,182
13-12-2025 00:00,site_0094,10.59833333,35.89308333,290,site_0094_f3,20,3,CELL_FDD,0.2932,20233.6769,14.6938,11.7955,1.5517,182
13-12-2025 00:00,site_0094,10.59833333,35.89308333,20,site_0094_f1,20,1,CELL_FDD,0.25,22490.7372,17.7205,10.7405,1.9071,182
13-12-2025 00:00,site_0094,10.59833333,35.89308333,20,site_0094_h1,3,4,CELL_FDD,0.3306,45159.9535,14.9123,11.7396,1.5084,169
13-12-2025 01:00,site_0094,10.59833333,35.89308333,180,site_0094_f2,20,2,CELL_FDD,0.8581,14873.0783,29.8732,9.8079,1.0939,182
13-12-2025 10:00,site_0094,10.59833333,35.89308333,20,site_0094_l1,1,7,CELL_FDD,0.3262,53392.8462,11.3584,12.3395,1.4958,169
13-12-2025 17:00,site_0094,10.59833333,35.89308333,180,site_0094_h2,3,5,CELL_FDD,1.2444,16529.5508,63.648,10.2451,3.6762,170
13-12-2025 20:00,site_0094,10.59833333,35.89308333,290,site_0094_l3,1,9,CELL_FDD,0.4957,31298.9475,20.9158,10.886,1.1695,169
13-12-2025 21:00,site_0094,10.59833333,35.89308333,180,site_0094_l2,1,8,CELL_FDD,1.0982,9680.2559,39.9167,10.0349,3.1508,170
13-12-2025 23:00,site_0094,10.59833333,35.89308333,290,site_0094_h3,3,6,CELL_FDD,0.8891,35565.1272,29.3485,10.6963,1.2587,169
14-12-2025 00:00,site_0094,10.59833333,35.89308333,290,site_0094_h3,3,6,CELL_FDD,0.9255,30795.9042,28.7084,11.223,1.4661,169
14-12-2025 00:00,site_0094,10.59833333,35.89308333,180,site_0094_h2,3,5,CELL_FDD,0.7988,21628.917,34.7021,11.3519,2.6372,170
14-12-2025 01:00,site_0094,10.59833333,35.89308333,180,site_0094_f2,20,2,CELL_FDD,0.7823,16443.6962,26.5479,9.9258,1.1168,182
14-12-2025 10:00,site_0094,10.59833333,35.89308333,290,site_0094_f3,20,3,CELL_FDD,0.2757,21852.892,15.4269,11.1402,1.7916,182
14-12-2025 20:00,site_0094,10.59833333,35.89308333,180,site_0094_l2,1,8,CELL_FDD,0.7822,12673.9496,42.1179,10.2334,3.6751,170
14-12-2025 21:00,site_0094,10.59833333,35.89308333,20,site_0094_h1,3,4,CELL_FDD,0.7067,39549.6946,19.583,11.2659,1.254,169
14-12-2025 21:00,site_0094,10.59833333,35.89308333,20,site_0094_l1,1,7,CELL_FDD,0.2986,36175.1218,12.7342,12.3479,0.9856,169
14-12-2025 21:00,site_0094,10.59833333,35.89308333,290,site_0094_l3,1,9,CELL_FDD,0.2621,27690.1271,13.1262,11.7044,1.2896,169
14-12-2025 23:00,site_0094,10.59833333,35.89308333,20,site_0094_f1,20,1,CELL_FDD,0.2893,19138.2425,14.7743,10.18,1.9839,182
15-11-2025 00:00,site_0095,10.55539,35.81901,25,site_0095_f4,20,11,CELL_FDD,0.0,,,,,182
15-11-2025 00:00,site_0095,10.55539,35.81901,25,site_0095_l4,1,17,CELL_FDD,0.0,,,,,182
15-11-2025 08:00,site_0095,10.55539,35.81901,110,site_0095_f1,20,1,CELL_FDD,0.9203,16326.1625,39.1312,9.7095,3.0321,182
