source,timestamp,cell_name,site_name,frequency_band,prb_load,throughput,throughput_kbps,active_users,rrc_users,traffic,cqi,ta,health,congested,issue_type,severity,root_cause,old_load,old_traffic,old_status_label
runtime_data,01-12-2025 09:00,TN3259_c03,TN3259_s02,L1800,63.04,22.84,22840.00,136,0,0.000,12.21,3.01,92,false,Normal,healthy,Normal,63.04,136,healthy
runtime_data,01-12-2025 09:00,TN3260_c01,TN3260_s01,L1800,69.68,12.79,12790.00,86,0,0.000,10.55,1.49,70,false,Normal,watch,Normal,69.68,86,watch
runtime_data,01-12-2025 09:00,TN3260_c02,TN3260_s01,L2100,63.82,52.90,52900.00,156,0,0.000,10.76,5.49,92,false,Normal,healthy,Normal,63.82,156,healthy
runtime_data,01-12-2025 09:00,TN3260_c03,TN3260_s02,L2600,42.99,52.27,52270.00,174,0,0.000,13.34,0.97,92,false,Normal,healthy,Normal,42.99,174,healthy
runtime_data,01-12-2025 09:00,TN3261_c01,TN3261_s01,L2100,65.03,36.44,36440.00,146,0,0.000,12.52,6.40,92,false,Normal,healthy,Normal,65.03,146,healthy
runtime_data,01-12-2025 09:00,TN3261_c02,TN3261_s01,L2600,45.75,54.51,54510.00,61,0,0.000,7.08,6.29,70,false,Radio Quality,watch,Radio Quality,45.75,61,watch
runtime_data,01-12-2025 09:00,TN3261_c03,TN3261_s02,L1800,83.06,29.01,29010.00,131,0,0.000,7.28,3.02,70,false,Radio Quality,watch,Radio Quality,83.06,131,watch
runtime_data,01-12-2025 09:00,TN3262_c01,TN3262_s01,L2600,45.40,11.52,11520.00,208,0,0.000,8.77,1.54,70,false,Normal,watch,Normal,45.40,208,watch
runtime_data,01-12-2025 09:00,TN3262_c02,TN3262_s01,L1800,94.02,15.03,15030.00,93,0,0.000,10.05,3.88,45,true,Congestion Confirmed,critical,Congestion Confirmed,94.02,93,critical
runtime_data,01-12-2025 09:00,TN3262_c03,TN3262_s02,L1800,88.88,40.23,40230.00,27,0,0.000,10.00,5.85,70,false,High PRB,watch,High PRB,88.88,27,watch
runtime_data,01-12-2025 09:00,TN3263_c01,TN3263_s01,L2100,43.09,16.05,16050.00,82,0,0.000,6.80,1.69,70,false,Radio Quality,watch,Radio Quality,43.09,82,watch
runtime_data,01-12-2025 09:00,TN3263_c02,TN3263_s01,L1800,81.48,29.73,29730.00,94,0,0.000,7.32,3.26,70,false,Radio Quality,watch,Radio Quality,81.48,94,watch
runtime_data,01-12-2025 09:00,TN3263_c03,TN3263_s02,L2100,83.72,4.35,4350.00,72,0,0.000,9.77,4.20,70,false,Normal,watch,Normal,83.72,72,watch
runtime_data,01-12-2025 09:00,TN3351_c01,TN3351_s01,L2100,51.26,53.28,53280.00,75,0,0.000,10.81,3.58,92,false,Normal,healthy,Normal,51.26,75,healthy
runtime_data,01-12-2025 09:00,TN3351_c02,TN3351_s01,L1800,89.08,29.72,29720.00,86,0,0.000,11.28,4.86,45,true,Congestion Confirmed,critical,Congestion Confirmed,89.08,86,critical
runtime_data,01-12-2025 09:00,TN3351_c03,TN3351_s02,L2100,79.91,50.62,50620.00,177,0,0.000,9.96,5.43,92,false,Normal,healthy,Normal,79.91,177,healthy
runtime_data,01-12-2025 09:00,TN3352_c01,TN3352_s01,L2600,39.17,44.97,44970.00,150,0,0.000,7.57,3.23,70,false,Radio Quality,watch,Radio Quality,39.17,150,watch
runtime_data,01-12-2025 09:00,TN3352_c02,TN3352_s01,L2600,50.23,54.96,54960.00,43,0,0.000,10.09,3.10,92,false,Normal,healthy,Normal,50.23,43,healthy
runtime_data,01-12-2025 09:00,TN3352_c03,TN3352_s02,L1800,52.69,49.55,49550.00,182,0,0.000,11.28,2.24,92,false,Normal,healthy,Normal,52.69,182,healthy
runtime_data,01-12-2025 09:00,TN3353_c01,TN3353_s01,L1800,92.08,19.65,19650.00,138,0,0.000,7.19,5.44,45,true,Congestion Confirmed,critical,Congestion Confirmed,92.08,138,critical
runtime_data,01-12-2025 09:00,TN3353_c02,TN3353_s01,L2600,72.11,52.64,52640.00,55,0,0.000,9.82,4.95,92,false,Normal,healthy,Normal,72.11,55,healthy
runtime_data,01-12-2025 09:00,TN3353_c03,TN3353_s02,L2100,78.12,23.07,23070.00,64,0,0.000,6.83,1.47,70,false,Radio Quality,watch,Radio Quality,78.12,64,watch
runtime_data,01-12-2025 09:00,TN3354_c01,TN3354_s01,L2600,44.55,15.11,15110.00,141,0,0.000,11.86,5.24,92,false,Normal,healthy,Normal,44.55,141,healthy
runtime_data,01-12-2025 09:00,TN3354_c02,TN3354_s01,L1800,84.36,3.37,3370.00,180,0,0.000,13.00,2.61,70,false,Normal,watch,Normal,84.36,180,watch
runtime_data,01-12-2025 09:00,TN3354_c03,TN3354_s02,L1800,43.08,31.35,31350.00,129,0,0.000,8.26,2.94,92,false,Normal,healthy,Normal,43.08,129,healthy
runtime_data,01-12-2025 09:00,TN3355_c01,TN3355_s01,L2100,75.69,6.35,6350.00,164,0,0.000,10.14,3.12,70,false,Normal,watch,Normal,75.69,164,watch
runtime_data,01-12-2025 09:00,TN3355_c02,TN3355_s01,L2600,68.15,27.83,27830.00,66,0,0.000,9.30,0.87,92,false,Normal,healthy,Normal,68.15,66,healthy
runtime_data,01-12-2025 09:00,TN3355_c03,TN3355_s02,L2600,77.37,29.96,29960.00,29,0,0.000,12.35,4.32,92,false,Normal,healthy,Normal,77.37,29,healthy
runtime_data,01-12-2025 09:00,TN3356_c01,TN3356_s01,L2100,79.16,33.31,33310.00,90,0,0.000,10.00,4.42,92,false,Normal,healthy,Normal,79.16,90,healthy
runtime_data,01-12-2025 09:00,TN3356_c02,TN3356_s01,L2600,81.94,40.23,40230.00,26,0,0.000,8.63,6.18,92,false,Normal,healthy,Normal,81.94,26,healthy
runtime_data,01-12-2025 09:00,TN3356_c03,TN3356_s02,L2100,57.09,50.75,50750.00,190,0,0.000,8.83,2.51,92,false,Normal,healthy,Normal,57.09,190,healthy
runtime_data,01-12-2025 09:00,TN3357_c01,TN3357_s01,L2600,94.83,42.68,42680.00,65,0,0.000,8.40,4.86,45,true,Congestion Confirmed,critical,Congestion Confirmed,94.83,65,critical
runtime_data,01-12-2025 09:00,TN3357_c02,TN3357_s01,L2100,37.07,18.64,18640.00,171,0,0.000,7.44,4.58,70,false,Radio Quality,watch,Radio Quality,37.07,171,watch
runtime_data,01-12-2025 09:00,TN3357_c03,TN3357_s02,L1800,82.17,37.77,37770.00,150,0,0.000,12.65,6.08,92,false,Normal,healthy,Normal,82.17,150,healthy
runtime_data,01-12-2025 09:00,TN3358_c01,TN3358_s01,L2100,79.85,25.45,25450.00,84,0,0.000,8.95,6.19,92,false,Normal,healthy,Normal,79.85,84,healthy
runtime_data,01-12-2025 09:00,TN3358_c02,TN3358_s01,L2600,86.64,39.62,39620.00,191,0,0.000,8.10,1.26,45,true,Congestion Confirmed,critical,Congestion Confirmed,86.64,191,critical
runtime_data,01-12-2025 09:00,TN3358_c03,TN3358_s02,L2600,44.79,53.52,53520.00,36,0,0.000,13.00,2.30,92,false,Normal,healthy,Normal,44.79,36,healthy
runtime_data,01-12-2025 09:00,TN3359_c01,TN3359_s01,L2600,59.22,46.80,46800.00,39,0,0.000,12.97,6.35,92,false,Normal,healthy,Normal,59.22,39,healthy
runtime_data,01-12-2025 09:00,TN3359_c02,TN3359_s01,L2600,41.34,8.71,8710.00,105,0,0.000,7.76,3.57,70,false,Radio Quality,watch,Radio Quality,41.34,105,watch
runtime_data,01-12-2025 09:00,TN3359_c03,TN3359_s02,L2600,95.82,9.22,9220.00,101,0,0.000,10.04,3.52,45,true,Congestion Confirmed,critical,Congestion Confirmed,95.82,101,critical
runtime_data,01-12-2025 09:00,TN3360_c01,TN3360_s01,L1800,67.87,29.00,29000.00,40,0,0.000,10.08,4.36,92,false,Normal,healthy,Normal,67.87,40,healthy
runtime_data,01-12-2025 09:00,TN3360_c02,TN3360_s01,L2600,55.13,57.71,57710.00,160,0,0.000,7.23,2.43,70,false,Radio Quality,watch,Radio Quality,55.13,160,watch
runtime_data,01-12-2025 09:00,TN3360_c03,TN3360_s02,L2100,53.47,10.51,10510.00,66,0,0.000,9.82,5.16,70,false,Normal,watch,Normal,53.47,66,watch
runtime_data,01-12-2025 09:00,TN3361_c01,TN3361_s01,L2600,52.90,55.88,55880.00,142,0,0.000,9.73,3.77,92,false,Normal,healthy,Normal,52.90,142,healthy
runtime_data,01-12-2025 09:00,TN3361_c02,TN3361_s01,L2100,73.90,35.81,35810.00,106,0,0.000,8.89,3.88,92,false,Normal,healthy,Normal,73.90,106,healthy
runtime_data,01-12-2025 09:00,TN3361_c03,TN3361_s02,L2100,57.77,56.98,56980.00,212,0,0.000,9.40,3.46,92,false,Normal,healthy,Normal,57.77,212,healthy
runtime_data,01-12-2025 09:00,TN3451_c01,TN3451_s01,L2100,57.28,45.21,45210.00,38,0,0.000,7.08,3.49,70,false,Radio Quality,watch,Radio Quality,57.28,38,watch
runtime_data,01-12-2025 09:00,TN3451_c02,TN3451_s01,L2600,38.13,24.59,24590.00,184,0,0.000,7.09,3.02,70,false,Radio Quality,watch,Radio Quality,38.13,184,watch
runtime_data,01-12-2025 09:00,TN3451_c03,TN3451_s02,L2600,89.15,5.44,5440.00,157,0,0.000,10.87,3.37,45,true,Congestion Confirmed,critical,Congestion Confirmed,89.15,157,critical
runtime_data,01-12-2025 09:00,TN3452_c01,TN3452_s01,L2100,84.27,32.90,32900.00,31,0,0.000,7.55,1.38,70,false,Radio Quality,watch,Radio Quality,84.27,31,watch
runtime_data,01-12-2025 09:00,TN3452_c02,TN3452_s01,L2100,78.86,54.66,54660.00,202,0,0.000,11.89,3.09,92,false,Normal,healthy,Normal,78.86,202,healthy
runtime_data,01-12-2025 09:00,TN3452_c03,TN3452_s02,L1800,53.85,18.89,18890.00,61,0,0.000,11.95,3.87,92,false,Normal,healthy,Normal,53.85,61,healthy
runtime_data,01-12-2025 09:00,TN3453_c01,TN3453_s01,L2600,66.43,18.24,18240.00,77,0,0.000,7.91,4.51,70,false,Radio Quality,watch,Radio Quality,66.43,77,watch
runtime_data,01-12-2025 09:00,TN3453_c02,TN3453_s01,L1800,56.82,56.28,56280.00,103,0,0.000,8.50,6.13,92,false,Normal,healthy,Normal,56.82,103,healthy
runtime_data,01-12-2025 09:00,TN3453_c03,TN3453_s02,L1800,73.44,29.20,29200.00,120,0,0.000,11.72,4.28,92,false,Normal,healthy,Normal,73.44,120,healthy
runtime_data,01-12-2025 09:00,TN3454_c01,TN3454_s01,L2100,90.88,31.08,31080.00,28,0,0.000,11.88,6.12,70,false,High PRB,watch,High PRB,90.88,28,watch
runtime_data,01-12-2025 09:00,TN3454_c02,TN3454_s01,L2100,35.01,46.37,46370.00,62,0,0.000,6.64,3.46,70,false,Radio Quality,watch,Radio Quality,35.01,62,watch
runtime_data,01-12-2025 09:00,TN3454_c03,TN3454_s02,L2600,35.80,48.99,48990.00,123,0,0.000,11.52,4.81,92,false,Normal,healthy,Normal,35.80,123,healthy
runtime_data,01-12-2025 09:00,TN3455_c01,TN3455_s01,L2600,89.46,52.42,52420.00,56,0,0.000,9.24,2.77,45,true,Congestion Confirmed,critical,Congestion Confirmed,89.46,56,critical
runtime_data,01-12-2025 09:00,TN3455_c02,TN3455_s01,L1800,44.01,21.93,21930.00,215,0,0.000,11.63,5.12,92,false,Normal,healthy,Normal,44.01,215,healthy
runtime_data,01-12-2025 09:00,TN3455_c03,TN3455_s02,L2600,44.40,12.29,12290.00,166,0,0.000,12.19,3.40,70,false,Normal,watch,Normal,44.40,166,watch
runtime_data,01-12-2025 09:00,TN3456_c01,TN3456_s01,L2100,95.19,51.65,51650.00,60,0,0.000,13.36,5.73,45,true,Congestion Confirmed,critical,Congestion Confirmed,95.19,60,critical
runtime_data,01-12-2025 09:00,TN3456_c02,TN3456_s01,L2600,80.46,13.12,13120.00,116,0,0.000,12.86,1.88,70,false,Normal,watch,Normal,80.46,116,watch
runtime_data,01-12-2025 09:00,TN3456_c03,TN3456_s02,L2600,67.36,8.62,8620.00,191,0,0.000,7.27,1.05,70,false,Radio Quality,watch,Radio Quality,67.36,191,watch
runtime_data,01-12-2025 09:00,TN3457_c01,TN3457_s01,L2600,61.75,22.66,22660.00,95,0,0.000,11.78,6.45,92,false,Normal,healthy,Normal,61.75,95,healthy
runtime_data,01-12-2025 09:00,TN3457_c02,TN3457_s01,L2100,90.52,26.89,26890.00,49,0,0.000,8.36,5.13,45,true,Congestion Confirmed,critical,Congestion Confirmed,90.52,49,critical
runtime_data,01-12-2025 09:00,TN3457_c03,TN3457_s02,L1800,91.05,52.25,52250.00,53,0,0.000,7.17,5.67,45,true,Congestion Confirmed,critical,Congestion Confirmed,91.05,53,critical
runtime_data,01-12-2025 09:00,TN3458_c01,TN3458_s01,L1800,48.80,15.35,15350.00,116,0,0.000,10.69,4.44,92,false,Normal,healthy,Normal,48.80,116,healthy
runtime_data,01-12-2025 09:00,TN3458_c02,TN3458_s01,L2100,86.22,26.51,26510.00,76,0,0.000,13.27,2.40,45,true,Congestion Confirmed,critical,Congestion Confirmed,86.22,76,critical
runtime_data,01-12-2025 09:00,TN3458_c03,TN3458_s02,L2600,79.70,32.88,32880.00,118,0,0.000,9.36,6.22,92,false,Normal,healthy,Normal,79.70,118,healthy
runtime_data,01-12-2025 09:00,TN3459_c01,TN3459_s01,L1800,72.18,57.48,57480.00,69,0,0.000,9.68,0.98,92,false,Normal,healthy,Normal,72.18,69,healthy
runtime_data,01-12-2025 09:00,TN3459_c02,TN3459_s01,L2100,84.55,53.36,53360.00,179,0,0.000,8.53,5.86,92,false,Normal,healthy,Normal,84.55,179,healthy
runtime_data,01-12-2025 09:00,TN3459_c03,TN3459_s02,L2600,57.35,59.10,59100.00,190,0,0.000,8.99,4.22,92,false,Normal,healthy,Normal,57.35,190,healthy
runtime_data,01-12-2025 09:00,TN3460_c01,TN3460_s01,L1800,83.96,52.78,52780.00,87,0,0.000,12.16,1.54,92,false,Normal,healthy,Normal,83.96,87,healthy
runtime_data,01-12-2025 09:00,TN3460_c02,TN3460_s01,L2100,46.67,25.73,25730.00,167,0,0.000,12.81,4.06,92,false,Normal,healthy,Normal,46.67,167,healthy
runtime_data,01-12-2025 09:00,TN3460_c03,TN3460_s02,L2600,57.25,9.14,9140.00,144,0,0.000,10.48,2.45,70,false,Normal,watch,Normal,57.25,144,watch
runtime_data,01-12-2025 09:00,TN3461_c01,TN3461_s01,L2600,50.63,36.65,36650.00,170,0,0.000,11.25,6.10,92,false,Normal,healthy,Normal,50.63,170,healthy
runtime_data,01-12-2025 09:00,TN3461_c02,TN3461_s01,L2600,35.28,17.06,17060.00,214,0,0.000,6.76,4.40,70,false,Radio Quality,watch,Radio Quality,35.28,214,watch
runtime_data,01-12-2025 09:00,TN3461_c03,TN3461_s02,L2600,39.44,29.19,29190.00,182,0,0.000,12.36,1.18,92,false,Normal,healthy,Normal,39.44,182,healthy
runtime_data,01-12-2025 09:00,TN3462_c01,TN3462_s01,L1800,93.33,2.00,2000.00,21,0,0.000,7.20,3.49,45,true,Congestion Confirmed,critical,Congestion Confirmed,93.33,21,critical
runtime_data,01-12-2025 09:00,TN3462_c02,TN3462_s01,L1800,43.80,34.42,34420.00,35,0,0.000,6.78,1.80,70,false,Radio Quality,watch,Radio Quality,43.80,35,watch
runtime_data,01-12-2025 09:00,TN3462_c03,TN3462_s02,L2600,76.34,56.35,56350.00,130,0,0.000,8.82,1.84,92,false,Normal,healthy,Normal,76.34,130,healthy
runtime_data,01-12-2025 09:00,TN3463_c01,TN3463_s01,L2100,72.66,23.40,23400.00,184,0,0.000,13.17,3.42,92,false,Normal,healthy,Normal,72.66,184,healthy
runtime_data,01-12-2025 09:00,TN3463_c02,TN3463_s01,L2600,36.08,32.89,32890.00,117,0,0.000,13.24,2.03,92,false,Normal,healthy,Normal,36.08,117,healthy
runtime_data,01-12-2025 09:00,TN3463_c03,TN3463_s02,L2100,87.92,32.44,32440.00,213,0,0.000,11.01,5.55,45,true,Congestion Confirmed,critical,Congestion Confirmed,87.92,213,critical
runtime_data,01-12-2025 09:00,TN3464_c01,TN3464_s01,L2100,50.32,13.65,13650.00,146,0,0.000,10.11,6.29,70,false,Normal,watch,Normal,50.32,146,watch
runtime_data,01-12-2025 09:00,TN3464_c02,TN3464_s01,L2600,95.46,49.98,49980.00,68,0,0.000,11.81,5.85,45,true,Congestion Confirmed,critical,Congestion Confirmed,95.46,68,critical
runtime_data,01-12-2025 09:00,TN3464_c03,TN3464_s02,L2600,89.01,35.42,35420.00,113,0,0.000,7.08,0.93,45,true,Congestion Confirmed,critical,Congestion Confirmed,89.01,113,critical
runtime_data,01-12-2025 09:00,TN3465_c01,TN3465_s01,L2600,53.68,43.10,43100.00,21,0,0.000,7.87,5.79,70,false,Radio Quality,watch,Radio Quality,53.68,21,watch
runtime_data,01-12-2025 09:00,TN3465_c02,TN3465_s01,L2100,88.54,30.75,30750.00,74,0,0.000,9.03,2.03,45,true,Congestion Confirmed,critical,Congestion Confirmed,88.54,74,critical
runtime_data,01-12-2025 09:00,TN3465_c03,TN3465_s02,L2100,49.29,47.18,47180.00,121,0,0.000,11.38,1.13,92,false,Normal,healthy,Normal,49.29,121,healthy
runtime_data,01-12-2025 09:00,TN3466_c01,TN3466_s01,L2600,88.19,12.77,12770.00,155,0,0.000,7.96,5.02,45,true,Congestion Confirmed,critical,Congestion Confirmed,88.19,155,critical
runtime_data,01-12-2025 09:00,TN3466_c02,TN3466_s01,L2600,89.62,4.73,4730.00,20,0,0.000,8.12,3.22,45,true,Congestion Confirmed,critical,Congestion Confirmed,89.62,20,critical
runtime_data,01-12-2025 09:00,TN3466_c03,TN3466_s02,L2100,57.17,19.44,19440.00,27,0,0.000,11.95,2.66,92,false,Normal,healthy,Normal,57.17,27,healthy
runtime_data,01-12-2025 09:00,TN4151_c01,TN4151_s01,L2600,53.00,23.03,23030.00,158,0,0.000,12.77,3.62,92,false,Normal,healthy,Normal,53.00,158,healthy
runtime_data,01-12-2025 09:00,TN4151_c02,TN4151_s01,L2100,86.53,39.34,39340.00,50,0,0.000,12.20,2.03,45,true,Congestion Confirmed,critical,Congestion Confirmed,86.53,50,critical
runtime_data,01-12-2025 09:00,TN4151_c03,TN4151_s02,L2600,37.19,35.13,35130.00,169,0,0.000,11.84,5.38,92,false,Normal,healthy,Normal,37.19,169,healthy
runtime_data,01-12-2025 09:00,TN4152_c01,TN4152_s01,L1800,85.02,47.79,47790.00,168,0,0.000,6.79,3.82,45,true,Congestion Confirmed,critical,Congestion Confirmed,85.02,168,critical
runtime_data,01-12-2025 09:00,TN4152_c02,TN4152_s01,L1800,64.33,21.75,21750.00,148,0,0.000,13.20,3.77,92,false,Normal,healthy,Normal,64.33,148,healthy
runtime_data,01-12-2025 09:00,TN4152_c03,TN4152_s02,L2600,53.49,51.87,51870.00,67,0,0.000,7.64,3.47,70,false,Radio Quality,watch,Radio Quality,53.49,67,watch
runtime_data,01-12-2025 09:00,TN4153_c01,TN4153_s01,L2600,57.34,53.85,53850.00,216,0,0.000,9.54,1.80,92,false,Normal,healthy,Normal,57.34,216,healthy
runtime_data,01-12-2025 09:00,TN4153_c02,TN4153_s01,L1800,65.12,17.35,17350.00,174,0,0.000,6.66,3.12,70,false,Radio Quality,watch,Radio Quality,65.12,174,watch
runtime_data,01-12-2025 09:00,TN4153_c03,TN4153_s02,L2600,61.91,52.34,52340.00,55,0,0.000,10.77,3.22,92,false,Normal,healthy,Normal,61.91,55,healthy
runtime_data,01-12-2025 09:00,TN4154_c01,TN4154_s01,L2100,38.54,15.43,15430.00,110,0,0.000,13.23,2.37,92,false,Normal,healthy,Normal,38.54,110,healthy
runtime_data,01-12-2025 09:00,TN4154_c02,TN4154_s01,L1800,68.40,15.81,15810.00,93,0,0.000,7.03,2.07,70,false,Radio Quality,watch,Radio Quality,68.40,93,watch
runtime_data,01-12-2025 09:00,TN4154_c03,TN4154_s02,L2600,54.41,39.63,39630.00,135,0,0.000,12.67,2.45,92,false,Normal,healthy,Normal,54.41,135,healthy
runtime_data,01-12-2025 09:00,TN4155_c01,TN4155_s01,L1800,49.97,26.25,26250.00,74,0,0.000,9.18,6.04,92,false,Normal,healthy,Normal,49.97,74,healthy
runtime_data,01-12-2025 09:00,TN4155_c02,TN4155_s01,L2100,55.61,45.49,45490.00,75,0,0.000,8.96,3.55,92,false,Normal,healthy,Normal,55.61,75,healthy
runtime_data,01-12-2025 09:00,TN4155_c03,TN4155_s02,L2100,63.54,53.16,53160.00,35,0,0.000,9.52,6.37,92,false,Normal,healthy,Normal,63.54,35,healthy
runtime_data,01-12-2025 09:00,TN4156_c01,TN4156_s01,L1800,56.72,59.53,59530.00,130,0,0.000,7.50,5.33,70,false,Radio Quality,watch,Radio Quality,56.72,130,watch
runtime_data,01-12-2025 09:00,TN4156_c02,TN4156_s01,L2600,87.24,55.05,55050.00,170,0,0.000,12.86,3.96,45,true,Congestion Confirmed,critical,Congestion Confirmed,87.24,170,critical
runtime_data,01-12-2025 09:00,TN4156_c03,TN4156_s02,L2600,64.85,19.22,19220.00,183,0,0.000,10.95,2.63,92,false,Normal,healthy,Normal,64.85,183,healthy
runtime_data,01-12-2025 09:00,TN4157_c01,TN4157_s01,L2100,67.18,42.14,42140.00,88,0,0.000,7.22,2.58,70,false,Radio Quality,watch,Radio Quality,67.18,88,watch
runtime_data,01-12-2025 09:00,TN4157_c02,TN4157_s01,L2600,87.71,47.68,47680.00,154,0,0.000,13.11,3.14,45,true,Congestion Confirmed,critical,Congestion Confirmed,87.71,154,critical
runtime_data,01-12-2025 09:00,TN4157_c03,TN4157_s02,L2100,73.07,23.11,23110.00,26,0,0.000,9.72,2.78,92,false,Normal,healthy,Normal,73.07,26,healthy
runtime_data,01-12-2025 09:00,TN4158_c01,TN4158_s01,L2600,82.11,5.85,5850.00,44,0,0.000,9.05,4.37,70,false,Normal,watch,Normal,82.11,44,watch
runtime_data,01-12-2025 09:00,TN4158_c02,TN4158_s01,L2600,42.48,38.71,38710.00,213,0,0.000,10.15,2.92,92,false,Normal,healthy,Normal,42.48,213,healthy
runtime_data,01-12-2025 09:00,TN4158_c03,TN4158_s02,L1800,67.19,9.88,9880.00,144,0,0.000,6.69,4.18,70,false,Radio Quality,watch,Radio Quality,67.19,144,watch
runtime_data,01-12-2025 09:00,TN4159_c01,TN4159_s01,L1800,90.14,10.75,10750.00,206,0,0.000,12.27,1.47,45,true,Congestion Confirmed,critical,Congestion Confirmed,90.14,206,critical
runtime_data,01-12-2025 09:00,TN4159_c02,TN4159_s01,L2100,81.26,13.86,13860.00,86,0,0.000,7.68,5.80,70,false,Radio Quality,watch,Radio Quality,81.26,86,watch
runtime_data,01-12-2025 09:00,TN4159_c03,TN4159_s02,L1800,39.22,47.49,47490.00,179,0,0.000,7.18,2.76,70,false,Radio Quality,watch,Radio Quality,39.22,179,watch
runtime_data,01-12-2025 09:00,TN4160_c01,TN4160_s01,L1800,50.05,53.32,53320.00,123,0,0.000,11.85,5.22,92,false,Normal,healthy,Normal,50.05,123,healthy
runtime_data,01-12-2025 09:00,TN4160_c02,TN4160_s01,L2100,71.88,30.17,30170.00,201,0,0.000,12.70,1.55,92,false,Normal,healthy,Normal,71.88,201,healthy
runtime_data,01-12-2025 09:00,TN4160_c03,TN4160_s02,L2600,50.08,7.74,7740.00,46,0,0.000,9.98,2.20,70,false,Normal,watch,Normal,50.08,46,watch
runtime_data,01-12-2025 09:00,TN4161_c01,TN4161_s01,L2100,55.75,50.92,50920.00,179,0,0.000,9.66,5.43,92,false,Normal,healthy,Normal,55.75,179,healthy
runtime_data,01-12-2025 09:00,TN4161_c02,TN4161_s01,L1800,84.22,30.24,30240.00,96,0,0.000,7.92,1.15,70,false,Radio Quality,watch,Radio Quality,84.22,96,watch
runtime_data,01-12-2025 09:00,TN4161_c03,TN4161_s02,L2600,59.99,59.67,59670.00,72,0,0.000,8.26,5.22,92,false,Normal,healthy,Normal,59.99,72,healthy
runtime_data,01-12-2025 09:00,TN4251_c01,TN4251_s01,L2100,39.80,21.11,21110.00,187,0,0.000,6.90,5.43,70,false,Radio Quality,watch,Radio Quality,39.80,187,watch
runtime_data,01-12-2025 09:00,TN4251_c02,TN4251_s01,L1800,83.22,44.27,44270.00,118,0,0.000,10.18,4.52,92,false,Normal,healthy,Normal,83.22,118,healthy
runtime_data,01-12-2025 09:00,TN4251_c03,TN4251_s02,L1800,69.55,24.89,24890.00,73,0,0.000,9.96,2.48,92,false,Normal,healthy,Normal,69.55,73,healthy
runtime_data,01-12-2025 09:00,TN4252_c01,TN4252_s01,L1800,72.78,18.01,18010.00,47,0,0.000,7.26,5.94,70,false,Radio Quality,watch,Radio Quality,72.78,47,watch
runtime_data,01-12-2025 09:00,TN4252_c02,TN4252_s01,L2600,35.22,32.98,32980.00,168,0,0.000,13.02,2.84,92,false,Normal,healthy,Normal,35.22,168,healthy
runtime_data,01-12-2025 09:00,TN4252_c03,TN4252_s02,L2100,86.64,16.95,16950.00,107,0,0.000,6.65,3.15,45,true,Congestion Confirmed,critical,Congestion Confirmed,86.64,107,critical
runtime_data,01-12-2025 09:00,TN4253_c01,TN4253_s01,L2600,80.82,34.02,34020.00,186,0,0.000,9.88,4.39,92,false,Normal,healthy,Normal,80.82,186,healthy
runtime_data,01-12-2025 09:00,TN4253_c02,TN4253_s01,L2100,51.47,11.98,11980.00,196,0,0.000,9.36,5.96,70,false,Normal,watch,Normal,51.47,196,watch
runtime_data,01-12-2025 09:00,TN4253_c03,TN4253_s02,L2100,92.51,29.72,29720.00,92,0,0.000,11.78,1.56,45,true,Congestion Confirmed,critical,Congestion Confirmed,92.51,92,critical
runtime_data,01-12-2025 09:00,TN4254_c01,TN4254_s01,L2100,36.37,34.73,34730.00,215,0,0.000,12.29,4.60,92,false,Normal,healthy,Normal,36.37,215,healthy
runtime_data,01-12-2025 09:00,TN4254_c02,TN4254_s01,L1800,66.60,8.93,8930.00,97,0,0.000,8.80,3.56,70,false,Normal,watch,Normal,66.60,97,watch
runtime_data,01-12-2025 09:00,TN4254_c03,TN4254_s02,L2100,58.11,35.92,35920.00,44,0,0.000,6.54,5.78,70,false,Radio Quality,watch,Radio Quality,58.11,44,watch
runtime_data,01-12-2025 09:00,TN4255_c01,TN4255_s01,L1800,42.72,16.37,16370.00,171,0,0.000,7.74,2.25,70,false,Radio Quality,watch,Radio Quality,42.72,171,watch
runtime_data,01-12-2025 09:00,TN4255_c02,TN4255_s01,L2100,51.53,44.46,44460.00,51,0,0.000,12.72,3.59,92,false,Normal,healthy,Normal,51.53,51,healthy
runtime_data,01-12-2025 09:00,TN4255_c03,TN4255_s02,L2600,74.08,51.94,51940.00,21,0,0.000,6.96,3.17,70,false,Radio Quality,watch,Radio Quality,74.08,21,watch
runtime_data,01-12-2025 09:00,TN4256_c01,TN4256_s01,L2100,79.15,31.00,31000.00,205,0,0.000,8.57,2.26,92,false,Normal,healthy,Normal,79.15,205,healthy
runtime_data,01-12-2025 09:00,TN4256_c02,TN4256_s01,L2100,55.23,59.87,59870.00,108,0,0.000,12.63,6.41,92,false,Normal,healthy,Normal,55.23,108,healthy
runtime_data,01-12-2025 09:00,TN4256_c03,TN4256_s02,L2600,55.59,52.07,52070.00,164,0,0.000,11.32,3.77,92,false,Normal,healthy,Normal,55.59,164,healthy
runtime_data,01-12-2025 09:00,TN4257_c01,TN4257_s01,L1800,66.73,41.11,41110.00,186,0,0.000,13.26,1.72,92,false,Normal,healthy,Normal,66.73,186,healthy
runtime_data,01-12-2025 09:00,TN4257_c02,TN4257_s01,L1800,55.28,17.94,17940.00,219,0,0.000,12.43,1.84,92,false,Normal,healthy,Normal,55.28,219,healthy
